INFO:__main__:Device: cuda
INFO:__main__:created datasets and dataloader
INFO:__main__:created model and optimizer
INFO:__main__:updated best_model in epoch 1 with training_loss: 0.4760137053786731 and validation_loss: 0.4182440936565399
INFO:__main__:updated best_model in epoch 2 with training_loss: 0.3613567337638042 and validation_loss: 0.3177622854709625
INFO:__main__:updated best_model in epoch 3 with training_loss: 0.2778003955962228 and validation_loss: 0.29261380434036255
INFO:__main__:updated best_model in epoch 5 with training_loss: 0.1833684261216492 and validation_loss: 0.1674162596464157
INFO:__main__:updated best_model in epoch 6 with training_loss: 0.1567908359355614 and validation_loss: 0.14954861998558044
INFO:__main__:updated best_model in epoch 7 with training_loss: 0.13400712194012815 and validation_loss: 0.12520550191402435
INFO:__main__:updated best_model in epoch 8 with training_loss: 0.11788021687601434 and validation_loss: 0.11296295374631882
INFO:__main__:updated best_model in epoch 9 with training_loss: 0.10704730426678892 and validation_loss: 0.10267375409603119
INFO:__main__:updated best_model in epoch 10 with training_loss: 0.0986582554998945 and validation_loss: 0.09633759409189224
INFO:__main__:created checkpoint for epoch 10 with training_loss: 0.0986582554998945 and validation_loss: 0.09633759409189224
INFO:__main__:updated best_model in epoch 11 with training_loss: 0.09257551942203866 and validation_loss: 0.09240540117025375
INFO:__main__:updated best_model in epoch 13 with training_loss: 0.08585745975619456 and validation_loss: 0.08393044769763947
INFO:__main__:updated best_model in epoch 14 with training_loss: 0.0819275684532572 and validation_loss: 0.08186589181423187
INFO:__main__:updated best_model in epoch 15 with training_loss: 0.07940250879428426 and validation_loss: 0.0817265659570694
INFO:__main__:updated best_model in epoch 16 with training_loss: 0.0777548502703182 and validation_loss: 0.07894831895828247
INFO:__main__:updated best_model in epoch 19 with training_loss: 0.07416747718072328 and validation_loss: 0.07594327628612518
INFO:__main__:created checkpoint for epoch 20 with training_loss: 0.07217836831925345 and validation_loss: 0.08492700755596161
INFO:__main__:updated best_model in epoch 21 with training_loss: 0.07211898157342536 and validation_loss: 0.07324999570846558
